web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1727116450-258","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","Feldstrasse 16, 8400 Winterthur","","","1.5 Zimmer, 131m², CHF 3’310.– Feldstrasse 16, 8400 WinterthurEinzigartige Loftwohnung Ihr neues Zuhause liegt im Veltheim-Quartier in der neuen Überbauung Zur Weinlese. Hier treffen Sie auf Grossstadt Flair, welches sich mit dörflicher Gelassenheit vereint hat. Sie profitieren von einer herausragenden Infrastruktur mit einem breiten Angebot und müssen dennoch nicht auf Ruhe und Rückzugsmöglichkeiten verzichten.Winterthur bietet vielfältige Einkaufsmöglichkeiten, Cafés und Restaurants sowie ein breites Sport und Kulturangebot. Die hübsche Altstadt ist in wenigen Minuten erreichbar und überzeugt mit einer ausgedehnten Fussgängerzone. In Ihrer Freizeit können Sie im Zürcher Weinland mit seinen Seen und Weinbergen beim Spazieren und Radfahren Ihre Seele baumeln lassen und sich entspannen.Es stehen Ihnen 131 m2 Wohnflächen zur individuellen Aufteilung in verschiedene Wohnbereiche mit entsprechender Möblierung zur Verfügung. Ein moderner Innenausbau gekonnt gepaart mit der Erhaltung der denkmalgeschützten Säulen. Eine grosszügige, offene Küche, mit modernen Küchengeräten.Ein Waschturm wurde platzsparend im Nasszellenbereich integriert.DetailsEin Einstellplatz in der Tiefgarage kann auf Wunsch dazu gemietet werden.Anrufen. Besichtigen. Mieten.Haben Sie Lust, in einem Trendquartier zu wohnen? Dann freuen wir uns auf Ihre Kontaktaufnahme!Wohnungsbesichtigung mit Voranmeldung bei Frau Karin Koci unter der Telefonnummer 058 280 60 63Claudia Schärerclaudia.schaerer@helvetia.ch Telefon 058 280 86 81**Unterzeichnen Sie den Mietvertrag für diese Wohnung und wir schenken Ihnen zwei Netto-Monatsmieten. Sie bezahlen die ersten zwei Monate nur die Nebenkosten für Ihre Wohnung**.Als Mieter von Helvetia profitieren Sie von 40 % Rabatt auf Ihre erste Jahresprämie für ausgewählte Helvetia Versicherungsprodukte!Weitere interessante Mietobjekte finden Sie unter: www.helvetia.ch/immobilien!"
"1727116450-259","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","CHF 3’310.–","","1.5 Zimmer, 131m², CHF 3’310.– Feldstrasse 16, 8400 WinterthurEinzigartige Loftwohnung Ihr neues Zuhause liegt im Veltheim-Quartier in der neuen Überbauung Zur Weinlese. Hier treffen Sie auf Grossstadt Flair, welches sich mit dörflicher Gelassenheit vereint hat. Sie profitieren von einer herausragenden Infrastruktur mit einem breiten Angebot und müssen dennoch nicht auf Ruhe und Rückzugsmöglichkeiten verzichten.Winterthur bietet vielfältige Einkaufsmöglichkeiten, Cafés und Restaurants sowie ein breites Sport und Kulturangebot. Die hübsche Altstadt ist in wenigen Minuten erreichbar und überzeugt mit einer ausgedehnten Fussgängerzone. In Ihrer Freizeit können Sie im Zürcher Weinland mit seinen Seen und Weinbergen beim Spazieren und Radfahren Ihre Seele baumeln lassen und sich entspannen.Es stehen Ihnen 131 m2 Wohnflächen zur individuellen Aufteilung in verschiedene Wohnbereiche mit entsprechender Möblierung zur Verfügung. Ein moderner Innenausbau gekonnt gepaart mit der Erhaltung der denkmalgeschützten Säulen. Eine grosszügige, offene Küche, mit modernen Küchengeräten.Ein Waschturm wurde platzsparend im Nasszellenbereich integriert.DetailsEin Einstellplatz in der Tiefgarage kann auf Wunsch dazu gemietet werden.Anrufen. Besichtigen. Mieten.Haben Sie Lust, in einem Trendquartier zu wohnen? Dann freuen wir uns auf Ihre Kontaktaufnahme!Wohnungsbesichtigung mit Voranmeldung bei Frau Karin Koci unter der Telefonnummer 058 280 60 63Claudia Schärerclaudia.schaerer@helvetia.ch Telefon 058 280 86 81**Unterzeichnen Sie den Mietvertrag für diese Wohnung und wir schenken Ihnen zwei Netto-Monatsmieten. Sie bezahlen die ersten zwei Monate nur die Nebenkosten für Ihre Wohnung**.Als Mieter von Helvetia profitieren Sie von 40 % Rabatt auf Ihre erste Jahresprämie für ausgewählte Helvetia Versicherungsprodukte!Weitere interessante Mietobjekte finden Sie unter: www.helvetia.ch/immobilien!"
"1727116450-260","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","","Einzigartige Loftwohnung","1.5 Zimmer, 131m², CHF 3’310.– Feldstrasse 16, 8400 WinterthurEinzigartige Loftwohnung Ihr neues Zuhause liegt im Veltheim-Quartier in der neuen Überbauung Zur Weinlese. Hier treffen Sie auf Grossstadt Flair, welches sich mit dörflicher Gelassenheit vereint hat. Sie profitieren von einer herausragenden Infrastruktur mit einem breiten Angebot und müssen dennoch nicht auf Ruhe und Rückzugsmöglichkeiten verzichten.Winterthur bietet vielfältige Einkaufsmöglichkeiten, Cafés und Restaurants sowie ein breites Sport und Kulturangebot. Die hübsche Altstadt ist in wenigen Minuten erreichbar und überzeugt mit einer ausgedehnten Fussgängerzone. In Ihrer Freizeit können Sie im Zürcher Weinland mit seinen Seen und Weinbergen beim Spazieren und Radfahren Ihre Seele baumeln lassen und sich entspannen.Es stehen Ihnen 131 m2 Wohnflächen zur individuellen Aufteilung in verschiedene Wohnbereiche mit entsprechender Möblierung zur Verfügung. Ein moderner Innenausbau gekonnt gepaart mit der Erhaltung der denkmalgeschützten Säulen. Eine grosszügige, offene Küche, mit modernen Küchengeräten.Ein Waschturm wurde platzsparend im Nasszellenbereich integriert.DetailsEin Einstellplatz in der Tiefgarage kann auf Wunsch dazu gemietet werden.Anrufen. Besichtigen. Mieten.Haben Sie Lust, in einem Trendquartier zu wohnen? Dann freuen wir uns auf Ihre Kontaktaufnahme!Wohnungsbesichtigung mit Voranmeldung bei Frau Karin Koci unter der Telefonnummer 058 280 60 63Claudia Schärerclaudia.schaerer@helvetia.ch Telefon 058 280 86 81**Unterzeichnen Sie den Mietvertrag für diese Wohnung und wir schenken Ihnen zwei Netto-Monatsmieten. Sie bezahlen die ersten zwei Monate nur die Nebenkosten für Ihre Wohnung**.Als Mieter von Helvetia profitieren Sie von 40 % Rabatt auf Ihre erste Jahresprämie für ausgewählte Helvetia Versicherungsprodukte!Weitere interessante Mietobjekte finden Sie unter: www.helvetia.ch/immobilien!"
"1727116450-261","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","3.5 Zimmer, 88m², CHF 2’145.–","","","","3.5 Zimmer, 88m², CHF 2’145.– Büelrainstrasse 53, 8400 WinterthurKeine Besichtigungen mehr! Aufgrund den zahlreichen Rückmeldungen für eine Besichtigung steht das Objekt nicht mehr zur Verfügung. Das Inserat ist nur noch für die Interessenten aufgeschaltet, welche von uns bereits einen Besichtigungstermin erhalten haben."
"1727116450-262","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","Büelrainstrasse 53, 8400 Winterthur","","","3.5 Zimmer, 88m², CHF 2’145.– Büelrainstrasse 53, 8400 WinterthurKeine Besichtigungen mehr! Aufgrund den zahlreichen Rückmeldungen für eine Besichtigung steht das Objekt nicht mehr zur Verfügung. Das Inserat ist nur noch für die Interessenten aufgeschaltet, welche von uns bereits einen Besichtigungstermin erhalten haben."
"1727116450-263","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","CHF 2’145.–","","3.5 Zimmer, 88m², CHF 2’145.– Büelrainstrasse 53, 8400 WinterthurKeine Besichtigungen mehr! Aufgrund den zahlreichen Rückmeldungen für eine Besichtigung steht das Objekt nicht mehr zur Verfügung. Das Inserat ist nur noch für die Interessenten aufgeschaltet, welche von uns bereits einen Besichtigungstermin erhalten haben."
"1727116450-264","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","","Keine Besichtigungen mehr!","3.5 Zimmer, 88m², CHF 2’145.– Büelrainstrasse 53, 8400 WinterthurKeine Besichtigungen mehr! Aufgrund den zahlreichen Rückmeldungen für eine Besichtigung steht das Objekt nicht mehr zur Verfügung. Das Inserat ist nur noch für die Interessenten aufgeschaltet, welche von uns bereits einen Besichtigungstermin erhalten haben."
"1727116450-265","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","2.5 Zimmer, 58m², CHF 1’802.–","","","","2.5 Zimmer, 58m², CHF 1’802.– Sankt-Georgen-Strasse 28, 8400 Winterthur2.5-Zimmer Dachwohnung im Inneren Lind 2.5-Zimmer DachwohnungIn ruhigem Wohnquartier an der St. Georgenstrasse 28 in Winterthur vermieten wir eine Dachatelierwohnung. Die helle Wohnung wurde im Herbst 2020 umfassend neu renoviert.Das Wohnzimmer weist eine Raumhöhe von 4 Metern auf. Ein Deckenventilator und Storen auf den Dachfenstern sorgen für angenehme Belüftung/Kühlung im Sommer.Die Wohnung weist folgende Ausstattungsmerkmale auf: • Moderne Küche mit Glaskeramikherd / Backofen / Geschirrspüler / geräumiger Kühlschrank • Badezimmer mit Dusche / WC / Lavabo / Spiegelschrank und weiteren Stauraum • Schlafzimmer mit Einbauschrank / Parkettboden • Private Waschmaschine / Tumbler • 1x Kellerabteil • Glasfaseranschluss • Velokeller Im Quartier Inneres Lind stehen Parkplätze in der blauen Zone zur Verfügung.Einkaufsmöglichkeiten sind innert Gehdistanz erreichbar (Quartierladen / Altstadt)Wir freuen uns auf Ihre Kontaktaufnahme!"
"1727116450-266","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","Sankt-Georgen-Strasse 28, 8400 Winterthur","","","2.5 Zimmer, 58m², CHF 1’802.– Sankt-Georgen-Strasse 28, 8400 Winterthur2.5-Zimmer Dachwohnung im Inneren Lind 2.5-Zimmer DachwohnungIn ruhigem Wohnquartier an der St. Georgenstrasse 28 in Winterthur vermieten wir eine Dachatelierwohnung. Die helle Wohnung wurde im Herbst 2020 umfassend neu renoviert.Das Wohnzimmer weist eine Raumhöhe von 4 Metern auf. Ein Deckenventilator und Storen auf den Dachfenstern sorgen für angenehme Belüftung/Kühlung im Sommer.Die Wohnung weist folgende Ausstattungsmerkmale auf: • Moderne Küche mit Glaskeramikherd / Backofen / Geschirrspüler / geräumiger Kühlschrank • Badezimmer mit Dusche / WC / Lavabo / Spiegelschrank und weiteren Stauraum • Schlafzimmer mit Einbauschrank / Parkettboden • Private Waschmaschine / Tumbler • 1x Kellerabteil • Glasfaseranschluss • Velokeller Im Quartier Inneres Lind stehen Parkplätze in der blauen Zone zur Verfügung.Einkaufsmöglichkeiten sind innert Gehdistanz erreichbar (Quartierladen / Altstadt)Wir freuen uns auf Ihre Kontaktaufnahme!"
"1727116450-267","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","CHF 1’802.–","","2.5 Zimmer, 58m², CHF 1’802.– Sankt-Georgen-Strasse 28, 8400 Winterthur2.5-Zimmer Dachwohnung im Inneren Lind 2.5-Zimmer DachwohnungIn ruhigem Wohnquartier an der St. Georgenstrasse 28 in Winterthur vermieten wir eine Dachatelierwohnung. Die helle Wohnung wurde im Herbst 2020 umfassend neu renoviert.Das Wohnzimmer weist eine Raumhöhe von 4 Metern auf. Ein Deckenventilator und Storen auf den Dachfenstern sorgen für angenehme Belüftung/Kühlung im Sommer.Die Wohnung weist folgende Ausstattungsmerkmale auf: • Moderne Küche mit Glaskeramikherd / Backofen / Geschirrspüler / geräumiger Kühlschrank • Badezimmer mit Dusche / WC / Lavabo / Spiegelschrank und weiteren Stauraum • Schlafzimmer mit Einbauschrank / Parkettboden • Private Waschmaschine / Tumbler • 1x Kellerabteil • Glasfaseranschluss • Velokeller Im Quartier Inneres Lind stehen Parkplätze in der blauen Zone zur Verfügung.Einkaufsmöglichkeiten sind innert Gehdistanz erreichbar (Quartierladen / Altstadt)Wir freuen uns auf Ihre Kontaktaufnahme!"
"1727116450-268","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","","2.5-Zimmer Dachwohnung im Inneren Lind","2.5 Zimmer, 58m², CHF 1’802.– Sankt-Georgen-Strasse 28, 8400 Winterthur2.5-Zimmer Dachwohnung im Inneren Lind 2.5-Zimmer DachwohnungIn ruhigem Wohnquartier an der St. Georgenstrasse 28 in Winterthur vermieten wir eine Dachatelierwohnung. Die helle Wohnung wurde im Herbst 2020 umfassend neu renoviert.Das Wohnzimmer weist eine Raumhöhe von 4 Metern auf. Ein Deckenventilator und Storen auf den Dachfenstern sorgen für angenehme Belüftung/Kühlung im Sommer.Die Wohnung weist folgende Ausstattungsmerkmale auf: • Moderne Küche mit Glaskeramikherd / Backofen / Geschirrspüler / geräumiger Kühlschrank • Badezimmer mit Dusche / WC / Lavabo / Spiegelschrank und weiteren Stauraum • Schlafzimmer mit Einbauschrank / Parkettboden • Private Waschmaschine / Tumbler • 1x Kellerabteil • Glasfaseranschluss • Velokeller Im Quartier Inneres Lind stehen Parkplätze in der blauen Zone zur Verfügung.Einkaufsmöglichkeiten sind innert Gehdistanz erreichbar (Quartierladen / Altstadt)Wir freuen uns auf Ihre Kontaktaufnahme!"
"1727116450-269","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","2.5 Zimmer, 79m², CHF 2’940.–","","","","2.5 Zimmer, 79m², CHF 2’940.– Lindstrasse 28, 8400 Winterthur2.5 Zimmerwohnung mit Terrasse Die Wohnung befindet sich im belibten Stadtquartier Lind an Zentralerlage in Winterthur. Das helle Wohnzimmer begeistert mit Stuckaturen und einer überhohen Decke. Der Charm der Altbauwohnung wird mit einer grosszügigen Terrasse von 66m2 abgerundet.Das KSW-Spital so wie die Bushaltestelle Nr.3 sind in unmittelbarer Nähe. Eigenschaften der Wohnung:- Lichtdurchfluteter Wohn- und Essbereich- Edler Parkettboden in Wohn-, Schlaff- und Essbereich- Keramikplatten in Nasszellen Dusche/WC und Bad/WC/Waschturm- Grosszügiges Schlafzimmer- Küche mit viel Stauraum und folgenden Geräten wie Kühlschrank, Geschirrspüler, Glaskeramikherd, Backofen- Grosse Terrasse mit Teils-Glasüberdachung- Kleines Kellerabteil gehört zur Wohnung Aussenparkplatz oder Garagenbox kann dazu gemietet werden."
"1727116450-270","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","Lindstrasse 28, 8400 Winterthur","","","2.5 Zimmer, 79m², CHF 2’940.– Lindstrasse 28, 8400 Winterthur2.5 Zimmerwohnung mit Terrasse Die Wohnung befindet sich im belibten Stadtquartier Lind an Zentralerlage in Winterthur. Das helle Wohnzimmer begeistert mit Stuckaturen und einer überhohen Decke. Der Charm der Altbauwohnung wird mit einer grosszügigen Terrasse von 66m2 abgerundet.Das KSW-Spital so wie die Bushaltestelle Nr.3 sind in unmittelbarer Nähe. Eigenschaften der Wohnung:- Lichtdurchfluteter Wohn- und Essbereich- Edler Parkettboden in Wohn-, Schlaff- und Essbereich- Keramikplatten in Nasszellen Dusche/WC und Bad/WC/Waschturm- Grosszügiges Schlafzimmer- Küche mit viel Stauraum und folgenden Geräten wie Kühlschrank, Geschirrspüler, Glaskeramikherd, Backofen- Grosse Terrasse mit Teils-Glasüberdachung- Kleines Kellerabteil gehört zur Wohnung Aussenparkplatz oder Garagenbox kann dazu gemietet werden."
"1727116450-271","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","CHF 2’940.–","","2.5 Zimmer, 79m², CHF 2’940.– Lindstrasse 28, 8400 Winterthur2.5 Zimmerwohnung mit Terrasse Die Wohnung befindet sich im belibten Stadtquartier Lind an Zentralerlage in Winterthur. Das helle Wohnzimmer begeistert mit Stuckaturen und einer überhohen Decke. Der Charm der Altbauwohnung wird mit einer grosszügigen Terrasse von 66m2 abgerundet.Das KSW-Spital so wie die Bushaltestelle Nr.3 sind in unmittelbarer Nähe. Eigenschaften der Wohnung:- Lichtdurchfluteter Wohn- und Essbereich- Edler Parkettboden in Wohn-, Schlaff- und Essbereich- Keramikplatten in Nasszellen Dusche/WC und Bad/WC/Waschturm- Grosszügiges Schlafzimmer- Küche mit viel Stauraum und folgenden Geräten wie Kühlschrank, Geschirrspüler, Glaskeramikherd, Backofen- Grosse Terrasse mit Teils-Glasüberdachung- Kleines Kellerabteil gehört zur Wohnung Aussenparkplatz oder Garagenbox kann dazu gemietet werden."
"1727116450-272","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","","2.5 Zimmerwohnung mit Terrasse","2.5 Zimmer, 79m², CHF 2’940.– Lindstrasse 28, 8400 Winterthur2.5 Zimmerwohnung mit Terrasse Die Wohnung befindet sich im belibten Stadtquartier Lind an Zentralerlage in Winterthur. Das helle Wohnzimmer begeistert mit Stuckaturen und einer überhohen Decke. Der Charm der Altbauwohnung wird mit einer grosszügigen Terrasse von 66m2 abgerundet.Das KSW-Spital so wie die Bushaltestelle Nr.3 sind in unmittelbarer Nähe. Eigenschaften der Wohnung:- Lichtdurchfluteter Wohn- und Essbereich- Edler Parkettboden in Wohn-, Schlaff- und Essbereich- Keramikplatten in Nasszellen Dusche/WC und Bad/WC/Waschturm- Grosszügiges Schlafzimmer- Küche mit viel Stauraum und folgenden Geräten wie Kühlschrank, Geschirrspüler, Glaskeramikherd, Backofen- Grosse Terrasse mit Teils-Glasüberdachung- Kleines Kellerabteil gehört zur Wohnung Aussenparkplatz oder Garagenbox kann dazu gemietet werden."
"1727116450-273","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","4.5 Zimmer, 114m², CHF 3’150.–","","","","4.5 Zimmer, 114m², CHF 3’150.– Obertor 35, 8400 Winterthur4.5- Zimmer Maisonette Altstadtwohnung Inmitten der Altstadt von Winterthur wird eine schön renovierte Maisonett Wohnung mit 114m2 Fläche nach Vereinbarung vermietet.Die Wohnung liegt zentral und doch ruhig am Obertor und besticht durch ihre geräumigen Zimmern, einer modernen Küche und einem gemütlichen Wohnzimmer mit Cheminée. Balkone und Loggien laden zum verweilen ein und ermöglichen den Blick über die schöne Altstadt von Winterthur.Ein geräumiges Bad mit Dusche / Badewanne und WC sowie einem separatem Gäste WC, einem Waschraum mit privater Waschmaschine und Tumbler runden das Angebot ab. Die Wohnung ist über einen Lift erschlossen und verfügt zusätzlich über ein Kellerabteil. Bei Interesse an dieser geräumigen und exklusiven Altstadtwohnung nehmen Sie gerne mit uns Kontakt auf. Besichtigungen erfolgen nach Vereinbarung."
"1727116450-274","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","Obertor 35, 8400 Winterthur","","","4.5 Zimmer, 114m², CHF 3’150.– Obertor 35, 8400 Winterthur4.5- Zimmer Maisonette Altstadtwohnung Inmitten der Altstadt von Winterthur wird eine schön renovierte Maisonett Wohnung mit 114m2 Fläche nach Vereinbarung vermietet.Die Wohnung liegt zentral und doch ruhig am Obertor und besticht durch ihre geräumigen Zimmern, einer modernen Küche und einem gemütlichen Wohnzimmer mit Cheminée. Balkone und Loggien laden zum verweilen ein und ermöglichen den Blick über die schöne Altstadt von Winterthur.Ein geräumiges Bad mit Dusche / Badewanne und WC sowie einem separatem Gäste WC, einem Waschraum mit privater Waschmaschine und Tumbler runden das Angebot ab. Die Wohnung ist über einen Lift erschlossen und verfügt zusätzlich über ein Kellerabteil. Bei Interesse an dieser geräumigen und exklusiven Altstadtwohnung nehmen Sie gerne mit uns Kontakt auf. Besichtigungen erfolgen nach Vereinbarung."
"1727116450-275","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=4","","","CHF 3’150.–","","4.5 Zimmer, 114m², CHF 3’150.– Obertor 35, 8400 Winterthur4.5- Zimmer Maisonette Altstadtwohnung Inmitten der Altstadt von Winterthur wird eine schön renovierte Maisonett Wohnung mit 114m2 Fläche nach Vereinbarung vermietet.Die Wohnung liegt zentral und doch ruhig am Obertor und besticht durch ihre geräumigen Zimmern, einer modernen Küche und einem gemütlichen Wohnzimmer mit Cheminée. Balkone und Loggien laden zum verweilen ein und ermöglichen den Blick über die schöne Altstadt von Winterthur.Ein geräumiges Bad mit Dusche / Badewanne und WC sowie einem separatem Gäste WC, einem Waschraum mit privater Waschmaschine und Tumbler runden das Angebot ab. Die Wohnung ist über einen Lift erschlossen und verfügt zusätzlich über ein Kellerabteil. Bei Interesse an dieser geräumigen und exklusiven Altstadtwohnung nehmen Sie gerne mit uns Kontakt auf. Besichtigungen erfolgen nach Vereinbarung."
